date,open,high,low,close,volume,symbol
25-04-2025,1203.288744,1207.404017,1183.654619,1196.644897,2256568,NESTLEIND
28-04-2025,1189.951391,1199.074303,1183.010008,1192.92627,1961052,NESTLEIND
29-04-2025,1192.926327,1192.926327,1169.722249,1183.753784,1952120,NESTLEIND
30-04-2025,1177.556121,1193.124604,1172.250945,1184.10083,2040862,NESTLEIND
02-05-2025,1177.556064,1182.415056,1153.757036,1156.136963,1265148,NESTLEIND
05-05-2025,1164.615358,1166.152427,1152.120892,1154.352051,1827594,NESTLEIND
06-05-2025,1158.71519,1177.159412,1155.244498,1168.383545,1742026,NESTLEIND
07-05-2025,1155.740333,1168.135661,1153.905849,1159.409302,1353304,NESTLEIND
08-05-2025,1154.252881,1165.210398,1147.85694,1160.549683,2693092,NESTLEIND
09-05-2025,1141.361767,1164.664983,1136.254868,1152.963745,1816458,NESTLEIND
12-05-2025,1170.019797,1184.497515,1163.177552,1181.919312,801500,NESTLEIND
13-05-2025,1180.03514,1184.894132,1161.194243,1175.176147,2333552,NESTLEIND
14-05-2025,1172.597926,1179.638448,1166.796938,1175.275269,1203066,NESTLEIND
15-05-2025,1175.077003,1197.338962,1160.946331,1189.009399,1928224,NESTLEIND
16-05-2025,1197.190315,1197.190315,1178.398927,1194.314575,1369102,NESTLEIND
19-05-2025,1191.934734,1200.908999,1188.067367,1193.818848,845862,NESTLEIND
20-05-2025,1199.768613,1199.768613,1167.292853,1169.375244,1555350,NESTLEIND
21-05-2025,1169.375196,1188.959813,1169.375196,1186.282471,1350296,NESTLEIND
22-05-2025,1182.514262,1182.514262,1160.202672,1170.961792,2161612,NESTLEIND
23-05-2025,1168.135629,1201.850918,1166.202006,1197.091064,1154460,NESTLEIND
26-05-2025,1197.091095,1222.129656,1192.628777,1216.725342,1248708,NESTLEIND
27-05-2025,1214.791678,1230.608067,1205.916551,1220.146362,1584098,NESTLEIND
28-05-2025,1215.783411,1218.064079,1197.884509,1199.371948,1447242,NESTLEIND
29-05-2025,1200.561825,1209.684859,1193.174258,1207.304932,1862596,NESTLEIND
30-05-2025,1207.304956,1218.212845,1185.241272,1188.067383,2134920,NESTLEIND
02-06-2025,1189.951427,1197.785298,1185.489109,1193.075073,2052718,NESTLEIND
03-06-2025,1197.73566,1203.040836,1181.026783,1185.687378,1468888,NESTLEIND
04-06-2025,1184.199966,1191.835561,1182.464621,1188.711914,1174082,NESTLEIND
05-06-2025,1192.430554,1194.413806,1180.283132,1190.596069,1467916,NESTLEIND
06-06-2025,1191.885032,1201.305481,1184.993278,1198.47937,1004606,NESTLEIND
09-06-2025,1202.346716,1203.48711,1190.447202,1197.537354,678874,NESTLEIND
10-06-2025,1197.537379,1209.238496,1194.364103,1205.519897,1351562,NESTLEIND
11-06-2025,1211.023539,1214.742138,1193.917987,1199.471069,1751374,NESTLEIND
12-06-2025,1203.338381,1203.883824,1173.242551,1182.811768,2717158,NESTLEIND
13-06-2025,1171.11055,1180.035186,1163.574215,1178.448608,829756,NESTLEIND
16-06-2025,1175.126671,1187.472369,1172.647606,1184.894165,532308,NESTLEIND
17-06-2025,1180.084862,1183.456294,1166.648278,1171.110596,1531068,NESTLEIND
18-06-2025,1172.052576,1172.151835,1152.963771,1160.599365,1308554,NESTLEIND
19-06-2025,1160.599346,1160.599346,1145.328279,1149.740967,1474774,NESTLEIND
20-06-2025,1159.260604,1188.959759,1149.740896,1170.317139,22941194,NESTLEIND
23-06-2025,1176.564483,1189.405994,1165.606965,1169.672729,1297744,NESTLEIND
24-06-2025,1177.556085,1181.820126,1168.978494,1172.994629,1100860,NESTLEIND
25-06-2025,1176.068639,1204.280355,1176.068639,1192.132935,2300288,NESTLEIND
26-06-2025,1199.867677,1211.568914,1191.537993,1205.519897,3115098,NESTLEIND
27-06-2025,1214.246301,1221.53473,1202.892229,1219.055664,2375672,NESTLEIND
30-06-2025,1223.666674,1227.434902,1211.271347,1222.328003,1658010,NESTLEIND
01-07-2025,1224.658385,1225.352475,1192.529672,1194.959229,1077220,NESTLEIND
02-07-2025,1195.157504,1196.84322,1180.035204,1184.001709,1475052,NESTLEIND
03-07-2025,1189.901802,1194.463379,1182.514235,1184.199951,1263638,NESTLEIND
04-07-2025,1192.449951,1198.5,1183.550049,1196.400024,790114,NESTLEIND
07-07-2025,1199.699951,1213,1194,1211.050049,868414,NESTLEIND
08-07-2025,1211.050049,1217.849976,1203.5,1208.949951,711576,NESTLEIND
09-07-2025,1210,1218.25,1207.25,1213.900024,790360,NESTLEIND
10-07-2025,1212.5,1218.449951,1198.800049,1200.699951,569850,NESTLEIND
11-07-2025,1202,1214.349976,1198.550049,1201.75,741064,NESTLEIND
14-07-2025,1202.650024,1207.349976,1188.5,1196.449951,942914,NESTLEIND
15-07-2025,1196.449951,1210,1190.050049,1208.150024,1064608,NESTLEIND
16-07-2025,1208,1245,1203.699951,1230,2810630,NESTLEIND
17-07-2025,1229,1235,1223.050049,1224.550049,546708,NESTLEIND
18-07-2025,1229.5,1238.449951,1215.5,1236.099976,899652,NESTLEIND
21-07-2025,1236.449951,1239.199951,1222.5,1236.300049,957974,NESTLEIND
22-07-2025,1236.400024,1238.75,1219,1221.75,774548,NESTLEIND
23-07-2025,1230,1234.5,1216.800049,1226.25,720228,NESTLEIND
24-07-2025,1226.400024,1237.5,1155,1161.050049,5372012,NESTLEIND
25-07-2025,1157.449951,1157.449951,1133,1137.300049,3178714,NESTLEIND
28-07-2025,1137.349976,1149.949951,1111.050049,1114.650024,1879938,NESTLEIND
29-07-2025,1115,1129.050049,1109.949951,1111.849976,1801922,NESTLEIND
30-07-2025,1115,1119.75,1110.849976,1115.75,929698,NESTLEIND
31-07-2025,1112.5,1132.949951,1110.5,1123.849976,1346218,NESTLEIND
01-08-2025,1123.849976,1143.849976,1121.550049,1138.25,1410024,NESTLEIND
04-08-2025,1143,1143.300049,1129,1138.699951,812794,NESTLEIND
05-08-2025,1139.849976,1141.199951,1125.050049,1133.650024,1135934,NESTLEIND
06-08-2025,1135,1136.199951,1113.050049,1116.650024,1127544,NESTLEIND
07-08-2025,1118,1123.199951,1107.5,1117.300049,1014230,NESTLEIND
08-08-2025,1122,1126.400024,1093.400024,1096.5,1242852,NESTLEIND
11-08-2025,1097,1108.900024,1087,1105,1038967,NESTLEIND
12-08-2025,1108,1109.599976,1089,1091.099976,758197,NESTLEIND
13-08-2025,1091.099976,1100.800049,1086.599976,1096.900024,813725,NESTLEIND
14-08-2025,1099.900024,1103,1084.699951,1089.400024,941698,NESTLEIND
01-02-2025,12188.08333,13009.19608,12097.71184,12778.19629,1101170,MARUTI
03-02-2025,12850.90931,13317.06412,12783.29155,12999.25391,926127,MARUTI
04-02-2025,13108.12541,13117.96907,12832.60746,12969.5752,530749,MARUTI
05-02-2025,12969.62463,13009.19633,12864.26498,12946.67285,271633,MARUTI
06-02-2025,12920.15967,12989.41014,12867.52912,12934.00977,414134,MARUTI
07-02-2025,12920.16003,12968.14072,12872.67399,12909.77246,355223,MARUTI
10-02-2025,12910.26714,12920.16007,12748.6666,12762.61523,294142,MARUTI
11-02-2025,12761.82386,12877.86767,12563.47071,12588.10352,354195,MARUTI
12-02-2025,12564.01526,12628.66514,12473.04962,12520.04102,425735,MARUTI
13-02-2025,12539.28265,12608.48385,12479.67777,12535.62207,186742,MARUTI
14-02-2025,12564.01509,12643.15849,12449.3557,12544.47656,233454,MARUTI
17-02-2025,12466.66756,12637.22197,12443.41919,12626.24121,192210,MARUTI
18-02-2025,12628.26953,12746.98463,12598.7888,12649.29199,267936,MARUTI
19-02-2025,12590.72569,12632.42475,12515.53946,12550.31348,288694,MARUTI
20-02-2025,12514.55039,12514.55039,12247.4414,12307.44238,423739,MARUTI
21-02-2025,12287.01307,12305.41352,12113.88688,12191.49707,477013,MARUTI
24-02-2025,12117.20012,12299.37871,12089.2526,12213.01367,399571,MARUTI
25-02-2025,12256.09715,12373.47709,12217.76207,12342.75879,363355,MARUTI
27-02-2025,12397.51685,12415.62071,12180.1691,12248.03418,236805,MARUTI
28-02-2025,12206.38554,12206.38554,11685.22644,11817.93945,605149,MARUTI
03-03-2025,11758.73098,11930.32396,11631.85421,11649.5127,186884,MARUTI
04-03-2025,11564.82946,11598.71273,11466.8895,11491.86914,255726,MARUTI
05-03-2025,11480.73966,11703.33047,11444.4817,11492.95703,349730,MARUTI
06-03-2025,11575.71156,11603.90639,11357.07791,11541.48242,315309,MARUTI
07-03-2025,11525.25796,11616.56947,11476.78263,11539.25684,259055,MARUTI
10-03-2025,11475.79301,11572.64513,11410.15384,11461.99219,153894,MARUTI
11-03-2025,11455.51226,11566.80767,11386.75644,11522.24023,245822,MARUTI
12-03-2025,11496.36974,11598.41564,11398.62784,11515.46289,249361,MARUTI
13-03-2025,11510.22002,11559.88269,11366.72333,11390.51563,260736,MARUTI
17-03-2025,11390.5161,11627.10579,11333.68105,11429.98926,275569,MARUTI
18-03-2025,11429.98926,11429.98926,11429.98926,11429.98926,0,MARUTI
19-03-2025,11574.72271,11589.01818,11423.36095,11491.17676,476555,MARUTI
20-03-2025,11574.62326,11639.02582,11463.92105,11604.59863,379421,MARUTI
21-03-2025,11653.8657,11794.04864,11580.46,11607.1709,560565,MARUTI
24-03-2025,11653.81664,11861.61734,11616.32207,11794.59277,359033,MARUTI
25-03-2025,11823.43109,11945.95458,11673.65181,11741.81445,514283,MARUTI
26-03-2025,11680.57703,11741.81463,11584.61566,11608.65527,478517,MARUTI
27-03-2025,11647.08947,11770.60225,11513.3862,11596.4375,645787,MARUTI
28-03-2025,11573.78261,11620.18082,11278.03342,11398.77734,541795,MARUTI
01-04-2025,11357.07818,11422.17344,11169.1126,11358.16602,498244,MARUTI
02-04-2025,11358.16568,11606.37955,11287.87664,11590.64941,452994,MARUTI
03-04-2025,11505.96636,11676.57004,11486.72443,11562.94922,326624,MARUTI
04-04-2025,11475.79316,11505.47193,11208.68418,11359.05664,355785,MARUTI
07-04-2025,10986.68623,11236.87868,10941.03096,11208.43652,602353,MARUTI
08-04-2025,11406.54241,11426.67413,11169.16148,11336.2041,629968,MARUTI
09-04-2025,11337.39102,11415.14999,11302.66724,11334.7207,255114,MARUTI
11-04-2025,11357.42333,11553.69934,11357.07746,11474.85254,231420,MARUTI
