date,open,high,low,close,volume,dividends,stock splits,returns_1d,returns_2d,returns_3d,volatility,symbol,returns_5d,log_returns,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_PercentB,BB_Width,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,EMA_50,Price_vs_SMA20,Price_vs_SMA50,SMA_Ratio_5_20,SMA_Ratio_20_50,ATR,ATR_Normalized,ROC_5,ROC_10,ROC_20,PRICE_POSITION,OBV,VOLUME_SMA_20,VOLUME_RATIO,VOLATILITY_5,VOLATILITY_10,VOLATILITY_20,MOMENTUM_10,DOJI,HAMMER,SHOOTING_STAR,ENGULFING_BULL,ENGULFING_BEAR,INSIDE_BAR,OUTSIDE_BAR,SMA5_above_SMA20,Price_above_SMA20,Price_above_SMA50,RSI_Oversold,RSI_Overbought,MACD_Bullish,BB_Squeeze,High_Low_Ratio,Close_Position,Volume_Price_Trend,Price_Volume_Correlation,forward_return_1d,target_1d,forward_return_2d,target_2d,forward_return_3d,target_3d,ensemble_score_mean,ensemble_score_std,ensemble_score_count,confidence_mean,relevance_score_mean,sentiment_lag1,sentiment_lag2,sector
2025-04-24,228.519808,231.034528,226.0949108,230.0166626,13730795,0.0,0,-0.00013013754587531956,0.009547941924103132,0.014569283,0.004435295,BHEL.NS,0.019911463217297642,-0.0001301460145004748,72.81104154457691,6.80633575890576,5.665162484902489,1.141173274003271,232.72063585828704,217.77339325000003,202.826150641713,0.909549428976689,0.13727335911166927,228.3062622,222.27792969,217.77339325000003,204.593487552,222.46750770608142,215.66117194717566,210.5790718957578,0.0562202258378961,0.124261897835523,0.04836618832452322,0.06441996690950491,8.275463692857143,0.03597767048402146,0.019911463217297642,0.10977374856354594,0.0875206727786253,0.9986859133263847,111958311.0,15650500.2,0.8773390514381132,0.004435295117660164,0.012535564510340085,0.018442421239706283,0.10977374856354594,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1.021847538197662,0.7939384047816482,48029260.60633793,-0.04269462717568012,-0.03527118734918988,0,-0.0008243128904522612,0,0.0036008795651485404,1,0.1708,,1,0.1708,1.0,0.618,0.6865,
2025-04-25,230.4956479,231.3039469,217.3931908,221.9037018,18081374,0.0,0,-0.03527118734918988,-0.0353967347893035,-0.026060013,0.017816597,BHEL.NS,-0.022076684217400278,-0.03590824029734095,60.0990072591372,6.250369132036184,5.7823488840648105,0.4680202479713733,233.06984695161344,218.01438675,202.95892654838656,0.6291662625358735,0.13811437333149706,227.30436402,223.41853179999998,218.01438675,204.943352054,222.3807594648863,216.1303903328501,211.07849663363024,0.017839717405713884,0.08275628155789683,0.04261176250103604,0.06377876893784751,8.85994954285714,0.039927001987747554,-0.022076684217400278,0.05418597042052831,0.022202805063992637,0.6425752678579068,93876937.0,15696459.6,1.1519396386685823,0.017816597284530656,0.0189398542381412,0.019680270052300487,0.05418597042052831,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1.0639889227846044,0.3242462859369653,-118398158.22296946,-0.0312671940886568,0.03570627725328013,1,0.040293257964928664,1,0.020101657898525582,1,0.4495,,1,0.4495,1.0,0.1708,0.618,
2025-05-12,223.5303026,233.0103824,223.5303026,232.4615326,14953189,0.0,0,0.07533584061702059,0.07266200162488445,0.034643647,0.05070361,BHEL.NS,0.018494229589996802,0.07263302266612029,53.88873977798767,3.0936082218163676,4.126743407906682,-1.0331351860903144,236.57496234742982,224.05718764999997,211.53941295257013,0.8356964457798401,0.11173731875081709,221.46463318000002,224.6958435,224.05718764999997,210.469539492,223.6026209952966,220.50901277348024,215.8365577130015,0.037509820765618374,0.10449014694041225,-0.01157094979719997,0.0645587394299234,8.959743214285712,0.03854290692345591,0.018494229589996802,0.047578434764083744,0.1043424888433937,1.0,113534547.0,12342819.95,1.2114888704991602,0.05070361013579512,0.0367661303721214,0.028464551721065774,0.047578434764083744,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.0424107142957002,0.9421049388212956,170598361.82259426,0.28254256038190095,0.023309704360092498,1,0.027516641693172694,1,0.054646859882227394,1,0.0057,0.6356,2,0.4494,1.0,0.4495,0.1708,
2025-05-13,233.3097443,242.6900272,232.5114187,237.8801422,26179873,0.0,0,0.023309704360092498,0.10040160114961494,0.097665436,0.041359732,BHEL.NS,0.09474170213622135,0.02304218246254927,56.41908403912646,3.995377184731069,4.10046736912385,-0.10509018439278073,237.8573274970351,225.38290176,212.90847602296492,1.0009144590478887,0.11069540448386399,225.58198241999997,225.50115203000001,225.38290176,211.30717926199998,225.79919847950762,221.80382129477655,216.7674158404862,0.05544892865612194,0.12575513539486605,0.0008832997465439973,0.06661260893813514,9.309009071428571,0.03913319113287705,0.09474170213622135,0.03503976167394418,0.12544259607488173,1.0,139714420.0,13145764.05,1.991506381859942,0.0413597317906219,0.03582235425014159,0.028742786071048087,0.03503976167394418,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0437768112934402,0.5274516158077982,435810048.6670832,0.44983873752616155,0.004111108606862146,1,0.030623334645038858,1,0.05021394551697056,1,0.1686,,1,0.1686,1.0,0.0057,0.4495,
2025-05-16,247.2803868,259.4448126,243.6480202,249.8250427,50239674,0.0,0,0.019008507000939368,0.04591407914416279,0.050213946,0.026941645,BHEL.NS,0.15565710719652892,0.018830102587427525,67.4962532839821,6.866539580124936,5.000175385862325,1.8663641942626112,246.58065174108657,229.10607756999997,211.63150339891337,1.0928317602234223,0.15254570595795308,240.83792724,230.72916717000004,229.10607756999997,214.53858917200003,233.45496683787806,226.58842725775312,220.14727225951574,0.09043393937757793,0.1644760211400016,0.051207064406292524,0.06790148315145705,9.751650871428572,0.03903392056311483,0.15565710719652892,0.11350800576350673,0.10774333462779695,1.0,227306187.0,15630868.1,3.2141320417130257,0.02694164536487749,0.03499464810186796,0.027964004649326808,0.11350800576350673,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1.0648344787986912,0.3910301752145598,742039558.8974744,0.6772590779488935,-0.026243280213797515,0,-0.023646919604829564,0,-0.011703624938477875,0,-0.3961,0.1154,3,0.3961,1.0,0.1686,0.0057,
2025-05-20,244.4762885,248.9568637,241.2929751,243.91745,15814933,0.0,0,0.002666333958175837,-0.023646919604829564,-0.005087906,0.02022718,BHEL.NS,0.025379620779459877,0.0026627855958008245,58.373813477427866,7.315697812963862,5.804897859078481,1.510799953885381,250.26996388289388,230.78405075,211.29813761710614,0.8369972749141971,0.16886706918930244,244.2068451,234.89441376,230.78405075,217.004806824,236.34214226724623,229.02644445428237,222.06245898308555,0.056907742139542083,0.12401864995473244,0.05816170704335377,0.06349741338760073,10.006829092857142,0.04102547436789431,0.025379620779459877,0.12252583138789919,0.07588358884560953,0.8244363447528106,227390633.0,15216713.6,1.0393133113841349,0.020227180071042978,0.0315379320111628,0.02882845386303086,0.12252583138789919,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1.031761756001491,0.342446900911372,263782137.50798115,0.6462794888554607,0.012232556957282092,1,0.012846242857983414,1,0.04242528199601958,1,0.0658,,1,0.0658,1.0,-0.3961,0.1686,
2025-05-21,243.9873088,249.0167338,241.2929735,246.9011841,9812359,0.0,0,0.012232556957282092,0.01493150699746848,-0.011703625,0.020443881,BHEL.NS,0.03367309304398591,0.012158343830347366,63.41241115863391,7.61090753216979,6.166109862817815,1.444797669351975,252.44309392576727,231.737047575,211.0310012242327,0.8661765328859626,0.178702944284866,245.81546325999997,237.11674499999998,231.737047575,218.09591400200003,237.9666199480843,230.3557124159145,223.09443406514802,0.06543682455474564,0.13207615662958183,0.06075168313535895,0.06254648848155342,10.037478457142857,0.04065382875230551,0.03367309304398591,0.09891188763650738,0.0836544598520712,0.9131078716307013,237202992.0,15158732.55,0.6473073502441337,0.020443881350846085,0.030594175731392437,0.02888626277223707,0.09891188763650738,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1.0320098848630583,0.7260984782243954,272314085.50769657,0.5550825055222458,0.0006062696724020711,1,0.029827854114369945,1,0.05836220896439204,1,0.5508,,1,0.5508,1.0,0.0658,-0.3961,
2025-05-23,246.9810208,255.4232878,244.5860594,254.2657166,18672122,0.0,0,0.029203879015804013,0.029827854114369945,0.042425282,0.020189674,BHEL.NS,0.01777513515861795,0.02878557038045992,66.67519204527406,8.375019667408196,6.864095699268997,1.510923968139199,257.586758918014,233.7997139,210.01266888198597,0.9301922051373133,0.20348224231093917,247.08080751999995,243.95936738,233.7997139,220.24958862399998,241.65675452591472,233.28173485850652,225.33554996139347,0.08753647452602809,0.15444354828771445,0.05680543144582506,0.06152168256319501,10.485107492857143,0.041236811761578805,0.01777513515861795,0.1761990684739645,0.10542303207906811,1.0,270554378.0,15653589.55,1.1928332437974265,0.020189674349689702,0.026280938778020842,0.029391980606688288,0.1761990684739645,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1.0443084467961299,0.8931856783603446,73316698.27796847,0.5045259943078462,0.027707888008681847,1,0.021075330845448326,1,0.04635000485944407,1,0.4234,0.0126,2,0.4234,0.55,0.5508,0.0658,
2025-05-26,255.3135058,261.7998758,254.9043619,261.3108826,18231776,0.0,0,0.027707888008681847,0.05772094483367485,0.058362209,0.013498738,BHEL.NS,0.0741651516934001,0.027330971019533724,79.68771163060376,9.316025374127946,7.354488633362623,1.9615367407653235,261.82816464295917,235.77007294,209.71198123704087,0.9900744450350444,0.22104664411407757,250.68922122000004,246.84430238000004,235.77007294,221.54506591999998,244.68047748297266,235.36445210884472,226.82023591226397,0.1083293114410655,0.17949312712005727,0.0632783800503669,0.06420818699314501,10.108754692857143,0.03868478263238296,0.0741651516934001,0.12410375892015435,0.17758685628199844,1.0,288786154.0,15661109.65,1.1641433083255375,0.013498737680931247,0.017220396887547947,0.028149173511541007,0.12410375892015435,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1.027051376636329,0.9290853144390033,304895255.4341135,0.5018679139447917,-0.00645373772121649,0,0.018139509356966954,1,0.01737584273116677,1,0.3633,0.3106,3,0.3633,0.7,0.2728,0.4527,
2025-05-27,261.4406111,262.8476581,257.9379921,259.6244507,11619198,0.0,0,-0.00645373772121649,0.021075330845448326,0.050894691,0.015897712,BHEL.NS,0.06439473969574538,-0.0064746531234144075,75.53225384914303,9.812873049713346,7.8461711306544455,1.9667019190589006,265.22489191336524,237.25994263,209.2949933466348,0.8998667732843589,0.23573258067398037,253.83062135999998,249.01873323,237.25994263,222.903411562,246.97955732771115,237.1666842779978,228.17127638308202,0.09426162639209945,0.16473969097501295,0.06984187278440612,0.06440695980109212,9.547076371428572,0.03677263965580947,0.06439473969574538,0.09140867454887536,0.12965137439394336,0.962635937261989,277166956.0,15674417.0,0.7412842212887407,0.015897711757317752,0.017597380684845895,0.027583798237617904,0.09140867454887536,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1.0190342878923264,0.34349762285255897,275042135.97460234,0.42044156639183383,0.024752996424924012,1,0.023984369281132567,1,-0.001306866125610373,0,0.5848,0.0962,7,0.5848,0.7714,0.3633,0.2728,
2025-05-28,260.5525084,268.3860539,260.2930439,266.0509338,16354936,0.0,0,0.024752996424924012,0.018139509356966954,0.046350005,0.016775505,BHEL.NS,0.07756038015696176,0.02445160445260817,86.8735312109068,10.601638434848468,8.397269625439202,2.2043688094092655,269.595354769738,239.020243075,208.445131380262,0.9420374812506739,0.25583700611620663,257.6605713,251.73801727999998,239.020243075,224.350171204,249.9136228509858,239.31198441613734,229.72828260524588,0.11308954579432129,0.185873549247626,0.07798639975088228,0.06538917172325487,9.310431342857141,0.03499492074647678,0.07756038015696176,0.11384517109850001,0.1525093476291537,1.0,293521892.0,15675718.5,1.0433292738702855,0.016775505034136613,0.018171349521102272,0.027877379425000907,0.11384517109850001,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1.0310919180887108,0.7114645725138131,350869385.63044184,0.39297162562518323,-0.000750060889280757,0,-0.02543038433793321,0,-0.019541619440089253,0,0.518,,1,0.518,0.7,0.5848,0.3633,
2025-05-29,266.4201915,268.5556884,263.5661727,265.8513794,12113755,0.0,0,-0.000750060889280757,0.023984369281132567,0.017375843,0.017077988,BHEL.NS,0.07609973762456579,-0.0007503423256879991,87.31639501188235,11.082854687344764,8.934390562835961,2.148464124508802,273.18565136859974,240.99459534000002,208.80353931140033,0.8860821471329844,0.2671516843204215,261.42067262,253.80667268000002,240.99459534000002,225.80271911600002,252.36559077426918,241.28273608692442,231.21028860033127,0.1031424958926217,0.17736128440254095,0.08475740815341726,0.06727942109587959,9.246280885714285,0.03477988681714655,0.07609973762456579,0.08437814831817203,0.17444022468025344,0.9959989239618449,281408137.0,15868960.85,0.7633615782724676,0.017077988058076397,0.01763272066254881,0.027234640997175007,0.08437814831817203,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1.018930789368328,0.4580017054561009,346254712.5745527,0.31055597461767387,-0.024698849089364594,0,-0.018805663943829654,0,-0.050523691960200456,0,0.6421,,1,0.6421,0.7,0.518,0.5848,
2025-06-02,260.5025955,262.3487223,258.1076341,260.8518677,5496542,0.0,0,0.006042426116315447,-0.018805663943829654,-0.01954162,0.018036235,BHEL.NS,-0.001756585471806127,0.006024243866136575,71.67610094408698,10.599212163855668,9.567588802029773,1.0316233618258952,276.76257413109386,244.37149888,211.98042362890612,0.7543967542331506,0.26509699698654043,262.33275758,256.5109894,244.37149888,228.446563418,254.57194714770668,243.972734983851,233.5248078224454,0.0674398155903313,0.14185069714840237,0.07349980984820159,0.0697096739987344,8.323219728571429,0.03190784026949648,-0.001756585471806127,0.07227828879361486,0.14288208917290457,0.8957584558722155,270737995.0,16405101.7,0.3350507726508029,0.018036234530273657,0.016900581200089543,0.02789183376653385,0.07227828879361486,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1.0164314713696414,0.6470588373993275,-14450178.384028478,0.13056057766198312,-0.0323259387573096,0,-0.029265486834771925,0,-0.0359601780225246,0,0.4546,0.274,6,0.4616,0.6,0.5311,0.6421,
2025-06-03,261.9495638,262.298836,251.5214795,252.4195862,10202467,0.0,0,-0.0323259387573096,-0.02647883973757581,-0.050523692,0.023233628,BHEL.NS,-0.02775110156448768,-0.03285996199857193,61.21842742707851,9.641156631220497,9.582302422918108,0.058854208302388855,276.05216542099174,246.12780838999998,216.20345135900823,0.6051280367274693,0.24316112207504273,260.89178468,257.36120302,246.12780838999998,229.59455108999998,254.24081425426846,244.59965762304796,234.29596811698386,0.02556305137219783,0.09941453314827453,0.05998499879625907,0.07201066933648193,8.635421178571429,0.03421058289719765,-0.02775110156448768,0.034856613169742534,0.16165328006563073,0.7266907757978737,260535528.0,16351814.5,0.6239348544468872,0.02323362817148012,0.02104264342286571,0.026450026054296687,0.034856613169742534,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1.0428486526137821,0.08333274490827133,-80885265.96287291,0.06995895193345532,0.0031626888072284753,1,-0.0037556439825904286,0,0.010871708655071144,1,0.3239,0.3282,4,0.3965,0.625,0.4546,0.5311,
2025-06-05,254.4153993,255.9621522,250.7231608,251.4715881,5868497,0.0,0,-0.006896521239286746,-0.0037556439825904286,-0.035960178,0.016958056,BHEL.NS,-0.0540895869431024,-0.006920412148022712,51.58258887515427,7.979975797560314,9.143745384703875,-1.1637695871435607,273.60091249979615,249.292659005,224.98440551020386,0.5448187093216393,0.19501780430934074,255.44922182,258.43494722,249.292659005,231.461029056,253.6816198998208,245.70164410226047,235.73444117398842,0.008740446283884706,0.08645325360218026,0.024696125588184792,0.0770394481599137,7.455045657142859,0.029645677722360795,-0.0540895869431024,0.017893947306872215,0.16038130707538167,0.7076833648757069,261989894.0,15814730.3,0.3710779057673845,0.01695805561689714,0.021043888388148826,0.024033281329740804,0.017893947306872215,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1.020895522309481,0.1428571346767247,-187974900.50833425,-0.07060961778422589,0.014682494861136153,1,0.024404685421398398,1,0.03392845913315323,1,-0.0395,,1,0.0395,0.7,0.3239,0.4546,
2025-06-06,252.2699055,257.7583573,251.5214782,255.1638184,5912223,0.0,0,0.014682494861136153,0.007684715484193916,0.010871709,0.018080279,BHEL.NS,-0.015895001313655954,0.014575750612882514,62.09908402694353,7.506011421596213,8.816197964626143,-1.3101865430299302,269.98391293422736,251.24206239,232.50021184577264,0.6046256345056579,0.14919357344818013,254.62495424,258.5247574,251.24206239,232.33419433999998,253.9096506218527,246.4036392002565,236.5237832538724,0.015609472286182369,0.09826200626581438,0.013464671551488783,0.08138220077209146,7.142130142857147,0.027990371784063047,-0.015895001313655954,0.0035321387877582655,0.18035356682584647,0.6758764666516294,267902117.0,15636146.75,0.3781125295463219,0.018080279068301685,0.019392362392459953,0.023955487354505072,0.0035321387877582655,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0247966064156186,0.5840004498403698,-59991557.6761769,-0.24013334795446423,0.009581510087638634,1,0.018967474426225372,1,0.005084073863349747,1,0.4279,,1,0.4279,0.4,-0.0395,0.3239,
2025-06-09,256.4610906,259.0556447,253.7168572,257.6086731,8142667,0.0,0,0.009581510087638634,0.024404685421398398,0.017339857,0.018588194,BHEL.NS,-0.012433089433463329,0.009535898540076656,63.43518862967315,7.243891044447537,8.501736098679014,-1.2578450542314776,269.19910152750236,252.499419415,235.79973730249765,0.6529745791141403,0.13227501394809382,253.97631532,258.15453645,252.499419415,233.144691166,254.47873139069137,247.23484034624383,237.37917599033304,0.02023471458602666,0.10493046962232366,0.005849106142191252,0.08301595096248349,6.976051492857148,0.02708003348221566,-0.012433089433463329,-0.014167835121000949,0.10817764220487636,0.7003186555822585,276044784.0,15295620.65,0.5323528339466238,0.018588194458465435,0.01730360080726019,0.0181131206264577,-0.014167835121000949,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0210423050282054,0.7289699955280045,-48695415.002671145,-0.2986775480247225,0.009296886130345294,1,-0.004454752963827913,0,-0.016850620935091376,0,0.5117,0.1107,2,0.5117,0.55,0.4279,-0.0395,
2025-06-10,258.9558456,262.8476614,257.6585838,260.0036316,13506650,0.0,0,0.009296886130345294,0.018967474426225372,0.033928459,0.008268116,BHEL.NS,0.03004539193718081,0.009253936080413675,63.007731779096886,7.146775192295394,8.230743585166437,-1.0839683928710429,269.1165038837235,253.60559388500002,238.0946838862765,0.7062431448421317,0.122323090442217,255.4931244,258.19245454,253.60559388500002,234.0817215,255.328716528117,248.18194133582162,238.29578690340654,0.02522829885961131,0.11073871951168135,0.00744277949900396,0.08340622351839655,6.798567778571434,0.026147972383057414,0.03004539193718081,0.0014604976494996258,0.09300267435269771,0.7776141775258825,289551434.0,14661959.5,0.921203608562689,0.008268116514897247,0.01749714448723928,0.017644994190301477,0.0014604976494996258,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1.0201393546586746,0.45191997128738703,69682524.95981492,-0.21955838529325497,-0.013624969306005763,0,-0.025906655836110293,0,-0.026866126665286205,0,0.3505,0.3081,6,0.4186,0.7917,0.5117,0.4279,
2025-06-12,255.8124629,257.4589969,252.6191609,253.267807,7494477,0.0,0,-0.012451335595410784,-0.025906655836110293,-0.016850621,0.013446978,BHEL.NS,0.007142830383230825,-0.012529503011389019,48.99678069731258,6.031465517587463,7.5470816097828015,-1.515616092195338,268.1040227096136,254.89089280500002,241.67776290038643,0.4385805703600444,0.10367675172076138,256.50100404,255.97511292999997,254.89089280500002,235.804102176,255.15906303119516,249.1275975136077,239.60612084315403,-0.006367766957612431,0.07406022483427965,0.006316864511247022,0.08094342063122384,6.288212421428576,0.024828313143756862,0.007142830383230825,-0.047333109304905086,0.03305115889597765,0.43889651321602063,275744357.0,13484708.7,0.5557759657055106,0.013446977571895724,0.015848172456824884,0.01762655775100705,-0.047333109304905086,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0191586259045324,0.13402233050872153,27790158.59012838,-0.15746263389578033,-0.000984988589568414,0,0.002561067305328679,1,-0.005713103521285734,0,0.7194,,1,0.7194,0.7,0.3505,0.5117,
2025-06-13,247.0808205,254.6648751,245.1847954,253.0183411,6863381,0.0,0,-0.000984988589568414,-0.013424059761492857,-0.026866127,0.01125268,BHEL.NS,-0.008408234809516468,-0.0009854740096108506,40.343961496096085,5.413614532993364,7.1203879265849475,-1.7067733935915834,268.081864673874,255.050557725,242.019250776126,0.4220256021528364,0.10218606902969088,256.07190857999996,255.34843141000002,255.050557725,236.54494568200005,254.82972108064263,249.41610654764926,240.14747853367308,-0.007967897200958807,0.06964171384218032,0.004004503515343094,0.07823296325205797,6.4272067428571455,0.02540213770636071,-0.008408234809516468,-0.024169587219829536,0.012782138914050334,0.4279464390664226,268880976.0,11315894.05,0.6065257389008516,0.011252679846871515,0.014217329889881537,0.017158474189362942,-0.024169587219829536,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0386650390964658,0.826316439090696,4248690.170963426,0.024372956042957486,0.003549552163276015,1,-0.0047327766627270895,0,-0.006902020985545043,0,0.1465,0.1679,2,0.1465,0.7,0.7194,0.3505,
2025-06-16,252.4694864,255.7126715,247.6795484,253.9164429,5449381,0.0,0,0.003549552163276015,0.002561067305328679,-0.009922157,0.010003309,BHEL.NS,-0.014332709204114114,0.0035432673707379305,43.22914970150673,4.9394244164657835,6.6841950055189265,-1.744770589053143,267.40111604299375,255.58293916500003,243.7647622870063,0.4294943593159801,0.09248017036351637,255.33346253999997,254.65488892999997,255.58293916500003,237.39835236,254.68921670365134,249.74979228718556,240.7025985862143,-0.006520373662047052,0.06957963429734049,-0.0009761082872554727,0.0765994650941142,6.650310821428574,0.026190941970810722,-0.014332709204114114,-0.026587598782218835,0.043768983868286204,0.45175865626720696,274330357.0,10801838.75,0.5044864236656005,0.010003308700684293,0.014074933715595732,0.015939297528125708,-0.026587598782218835,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0324335341851747,0.7763972271257733,-10764848.62953547,0.15124249999413936,-0.008253034250425895,0,-0.010414605961699963,0,-0.028492846770263203,0,0.4004,0.1373,4,0.4004,0.7625,0.1465,0.7194,
2025-06-17,254.465299,255.9621537,250.1743125,251.8208618,3780350,0.0,0,-0.008253034250425895,-0.0047327766627270895,-0.005713103,0.007425588,BHEL.NS,-0.031471751950713944,-0.008287279083606314,31.187323532236775,4.344586841377151,6.216273184710228,-1.871686343333077,266.62434052022326,255.97810975500002,245.3318789897768,0.3047549387817126,0.08318079054035417,253.69690857999998,254.59501648999998,255.97810975500002,238.19208466,254.24793122355032,249.90334438217317,241.15035793583542,-0.016240638541236918,0.05721759041428243,-0.008911704118697461,0.07467093258110635,6.437899250000003,0.025565392811311566,-0.031471751950713944,-0.0023719411358420484,0.03240199419926704,0.2569055876484899,270550007.0,10200109.6,0.3706185666867737,0.007425588370853003,0.009850887482587915,0.0161109120426643,-0.0023719411358420484,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1.023135233758262,0.2844841872993998,-51034744.86494589,0.35393923466783883,-0.002179559692063515,0,-0.020408242443716307,0,-0.007529267378593274,0,0.653,,1,0.653,0.4,0.4004,0.1465,
2025-06-18,251.8208529,254.7147658,249.7252503,251.2720032,4309390,0.0,0,-0.002179559692063515,-0.010414605961699963,-0.006902021,0.006302638,BHEL.NS,-0.020233427604852805,-0.0021819383892593405,30.901917777860263,3.785284152217713,5.730075221953725,-1.944791069736012,266.21954289408694,256.19665071,246.17375852591303,0.25433001674812483,0.07824374094126858,252.6590912,254.40042573,256.19665071,238.853095708,253.7900960461657,250.004811893948,241.55755077644721,-0.01922213852660548,0.05199391473318893,-0.013807984999789413,0.07261180748187845,6.437899235714288,0.025621235767321202,-0.020233427604852805,-0.007684715484193916,0.0177027061086501,0.22216404463122488,266240617.0,9924961.15,0.4341971655979731,0.006302638521753308,0.009793327789510179,0.01593728872906825,-0.007684715484193916,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0199800200180238,0.3100006203007082,-31037343.15429967,0.4167495915441674,-0.01826850003796998,0,-0.005361393162961026,0,0.007942802121139847,1,0.2405,0.3443,3,0.2922,0.7,0.653,0.4004,
2025-06-19,250.5734718,252.4694816,242.9894022,246.6816406,6499510,0.0,0,-0.01826850003796998,-0.020408242443716307,-0.028492847,0.008419427,BHEL.NS,-0.026004751563233564,-0.018437429641439972,32.588884789392765,2.9380281952535654,5.171665673040966,-2.2336374777874006,266.27311324328974,256.17818909999994,246.08326495671017,0.029637451198065164,0.07881173786695168,251.34185792,253.92143097999997,256.17818909999994,239.50672211200003,252.69648732025973,249.75845912500617,241.76348356877548,-0.03707008989860927,0.029957065191033694,-0.018878778076271252,0.06960751181006053,6.407963342857146,0.025976652852118032,-0.026004751563233564,-0.01904766870957686,-0.0014945593829126524,0.0,259741107.0,9515973.45,0.6830105226911914,0.008419427343472743,0.011154818582532372,0.016510271652417096,-0.01904766870957686,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.039014373936346,0.38947336242774616,-36940464.02918711,0.5860333620679704,0.01314728810831478,1,0.0266990538249241,1,0.051577803151678925,1,0.0172,0.3155,4,0.2658,0.775,0.2405,0.653,
2025-06-20,246.4820725,251.6711657,246.3323931,249.9248352,7364337,0.0,0,0.01314728810831478,-0.005361393162961026,-0.007529267,0.011866246,BHEL.NS,-0.012226409700383578,0.01306161263244877,35.573107745485856,2.499287061598892,4.637189840817249,-2.137902779218357,266.40966862550965,255.96114502999998,245.51262143449034,0.21114053699442453,0.08164148190761558,250.72315674,253.39753265999997,255.96114502999998,240.35992951,252.27007923718347,249.77079217558457,242.09116233634643,-0.023582914622813145,0.039794094254808066,-0.020463997726631766,0.06490772214738438,6.486369371428572,0.025953280578290334,-0.012226409700383578,-0.02053184198626179,-0.017072224513967393,0.16744000756826705,267105444.0,8950584.2,0.8227772439702875,0.011866246586102493,0.010909642644185636,0.015369212161553937,-0.02053184198626179,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.021673043211303,0.6728966317089439,-11344306.51999902,0.6988686074514509,0.01337590879003625,1,0.03793181454901684,1,0.045518079829466984,1,0.1547,0.3549,9,0.2936,0.6278,0.0172,0.2405,
2025-06-23,247.9290194,254.9642392,247.6296454,253.267807,6599595,0.0,0,0.01337590879003625,0.0266990538249241,0.007942802,0.01376062,BHEL.NS,-0.0025545249948836224,0.013287241120729851,51.2937669071375,2.3935723851390662,4.188466275843946,-1.7948938907048797,265.7566704464358,255.55899125000002,245.36131205356423,0.38766148621341157,0.07980685122097644,250.59342956,252.96344605,255.55899125000002,241.215332036,252.42357583574747,250.0300034506084,242.5394864009731,-0.00896538305615191,0.04996562557723827,-0.019430197566958074,0.05946412731284978,6.240457750000003,0.024639759091055747,-0.0025545249948836224,-0.016850620935091376,-0.030779719236997516,0.3400313233938759,273705039.0,8368975.15,0.788578634983759,0.013760619733951245,0.011412333473343743,0.01426721034102215,-0.016850620935091376,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0296192072970598,0.7687080912374453,5823854.571436245,0.6935285991662316,0.0242317836313084,1,0.031717915100042626,1,0.041962183926518515,1,0.5242,0.1337,2,0.5242,0.55,0.4029,0.1547,
