date,open,high,low,close,volume,dividends,stock splits,returns_1d,returns_2d,returns_3d,volatility,symbol,returns_5d,returns_10d,log_returns,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_PercentB,BB_Width,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,EMA_50,Price_vs_SMA20,Price_vs_SMA50,Price_vs_EMA12,ATR,ROC_5,ROC_10,ROC_20,PRICE_POSITION_14,OBV,VOLUME_SMA_20,VOLUME_RATIO,VOLATILITY_5,VOLATILITY_10,VOLATILITY_20,WILLIAMS_R,SMA5_above_SMA20,SMA10_above_SMA20,Price_above_SMA20,RSI_Oversold,RSI_Overbought,MACD_Signal_Cross,Near_High_20,Near_Low_20,forward_return_1d,target_1d,forward_return_2d,target_2d,forward_return_3d,target_3d,ensemble_score_mean,ensemble_score_std,ensemble_score_count,confidence_mean,relevance_score_mean,sentiment_lag1,sentiment_lag2,sector
2025-08-13,325.0,326.2999878,321.0499878,322.5,2707971,0.0,0,-0.0037071737867546695,0.004829374,0.009547621,0.017077861,BPCL.NS,0.0213776722090262,-0.02876069312115781,-0.0037140623855892096,36.16793944704809,-2.8714036680907498,-2.0221943414858465,-0.8492093266049032,345.58390082755733,326.98758850499996,308.3912761824426,0.3793419784750413,0.11374323048517183,319.39000854,319.28000488,326.98758850499996,325.52381714,322.3595685778539,325.23097224594466,322.98826429200386,-0.013724033152198167,-0.009289081108002417,0.00043563596627715917,8.548255300000003,0.0213776722090262,-0.02876069312115781,-0.05891564166734797,0.5599080251758928,317164070.0,5539143.8,0.48887898523233864,0.01707786069674025,0.01680114821832418,0.013571031942255098,-44.00919748241072,0,0,0,0,0,0,0,0,-0.013798487441860519,0,,0,,0,-0.0788,0.3437,12,0.2869,0.8083,0.4308,0.5261,Energy
2025-08-14,327.0,331.3999939,317.1499939,318.0499878,10549386,0.0,0,-0.013798487441860519,-0.017454508,-0.009035751,0.016074591,BPCL.NS,0.024810638146141928,-0.03416337812570058,-0.013894571469763355,39.24723843820106,-3.002472244993328,-2.218249922187368,-0.7842223228059599,343.46790090352476,325.809782415,308.1516639264752,0.28027685622217585,0.10839526276735778,320.93000487999996,318.15500488,325.809782415,325.780732424,321.69655615034304,324.69902839533637,322.79365488981176,-0.023816947905867192,-0.023729901294280764,-0.01133542862248993,8.83779145714286,0.024810638146141928,-0.03416337812570058,-0.06895696867829093,0.35483816560085,306614684.0,5865308.8,1.7986070912413001,0.016074591033483448,0.01708972480173611,0.0137867375262961,-64.516183439915,0,0,0,0,0,0,0,0,,0,,0,,0,0.0909,0.3433,36,0.3023,0.7111,-0.0788,0.4308,Energy
2025-02-03,1446.173992,1446.173992,1386.432022,1406.87793,592688,0.0,0,-0.03982025988661586,,,,COCHINSHIP.NS,,,-0.04063478276069507,50.0,-1.3090354711539476,-0.7272419284188597,-0.5817935427350879,,,,,,,,,,1433.6196546249998,1434.9286900961538,1435.4672646899999,,,-0.01865329101671298,,,,,,-592688.0,,,,,,,0,0,0,0,0,0,0,0,0.0012760794392443486,1,0.009357800502279412,1,0.0006025085630563254,1,0.6177,,1,0.6177,0.7,,,Defense
2025-02-04,1431.21356,1439.890555,1386.332299,1408.673218,436871,0.0,0,0.0012760794392443486,-0.038594994,,,COCHINSHIP.NS,,,0.0012752659418613637,50.0,-1.6122992431044167,-1.0899703360768747,-0.5223289070275421,,,,,,,,,,1423.8830546489605,1425.495353892065,1426.1763280894547,,,-0.01068194231211661,,,,,,-155817.0,,,,,,,0,0,0,0,0,0,0,0,0.008071421288283531,1,-0.0006727124416727737,0,-0.036462775996355945,0,-0.1902,,1,0.1902,0.7,0.6177,,Defense
2025-02-06,1431.213494,1434.205578,1402.290015,1407.725586,284570,0.0,0,-0.008674121243097632,-0.000672712,0.000602509,,COCHINSHIP.NS,,,-0.008711960405996434,50.0,-1.5933946138381998,-1.2897601654134692,-0.30363444842473064,,,,,,1421.7086916,,,,1418.610360180554,1420.2037547943921,1420.9105374513933,,,-0.007672842724177342,,,,,,-128841.0,,,,,,,0,0,0,0,0,0,0,0,-0.03581415618313555,0,-0.028800075386283486,0,-0.06022170502767288,0,-0.2055,,1,0.2055,0.7,-0.1902,0.6177,Defense
2025-02-07,1331.477399,1382.143404,1331.477399,1357.309082,929762,0.0,0,-0.03581415618313555,-0.044177621,-0.036462776,0.021716883,COCHINSHIP.NS,-0.07365048962826803,,-0.036471218909656454,50.0,-3.89552892917186,-1.996068378332627,-1.899460550839233,,,,,,1400.1258057999999,,,,1403.7109245344182,1407.60645346359,1409.222598902951,,,-0.03305655154732712,,-0.07365048962826803,,,,-1058603.0,,,0.02171688328839258,,,,0,0,0,0,0,0,0,0,0.007274614994434936,1,-0.025314153906177084,0,-0.042406761115299174,0,0.17,,1,0.17,0.7,-0.2055,-0.1902,Defense
2025-02-10,1358.356238,1426.17681,1319.858114,1367.182983,1926624,0.0,0,0.007274614994434936,-0.028800075,-0.037224381,0.018181624,COCHINSHIP.NS,-0.02821491911526408,,0.007248282610959139,50.0,-4.857506608828544,-2.7202220582454677,-2.137284550583076,,,,,,1392.1868164,,,,1395.559842182528,1400.4173487913565,1402.4727538972074,,,-0.02033367421790333,,-0.02821491911526408,,,,868021.0,,,0.018181624050739743,,,,0,0,0,0,0,0,0,0,-0.03235341029694472,0,-0.04932257337787527,0,-0.04932257337787527,0,-0.2458,,1,0.2458,0.7,0.17,-0.2055,Defense
2025-02-11,1367.382449,1376.00965,1311.629924,1322.949951,593162,0.0,0,-0.03235341029694472,-0.025314154,-0.060221705,0.021014056,COCHINSHIP.NS,-0.06085390557911485,,-0.0328883516503059,50.0,-7.528154458056861,-3.8756586271089635,-3.652495830947897,,,,,,1375.042163,,,,1380.4072770366938,1387.9354314947507,1391.0863106992915,,,-0.04162345924460553,,-0.06085390557911485,,,,274859.0,,,0.021014055748506465,,,,0,0,0,0,0,0,0,0,-0.01753652961887453,0,-0.01753652961887453,0,-0.06553532197832934,0,0.1438,,1,0.1438,0.7,-0.2458,0.17,Defense
2025-02-12,1323.449951,1323.449951,1244.099976,1299.75,969073,3.5,0,-0.01753652961887453,-0.049322574,-0.042406761,0.017661255,COCHINSHIP.NS,-0.08471095238423565,,-0.017692116203587904,50.0,-10.414017811540361,-5.386052035679795,-5.027965775860566,,,,,,1350.9835204,,,,1364.4503968064635,1374.8644146180038,1379.2400028698435,,,-0.04741865073138363,,-0.08471095238423565,,,,-694214.0,,,0.017661254954681013,,,,0,0,0,0,0,0,0,0,0.0,0,-0.0488555491440662,0,-0.06416620427005193,0,0.1717,,1,0.1717,0.7,0.1438,-0.2458,Defense
2025-02-17,1224.050049,1249.949951,1196.0,1216.349976,812884,0.0,0,-0.01609708715874625,-0.064166205,-0.064166205,0.018455964,COCHINSHIP.NS,-0.11032393532943785,-0.13542607353290426,-0.016228052609409016,50.0,-21.111154458763167,-11.691187000040879,-9.419967458722288,,,,,,1275.0099854,1333.5984009,,,1310.5954809517932,1331.7066354105564,1340.8066531024547,,,-0.07191044553529924,,-0.11032393532943785,-0.13542607353290426,,,-2229714.0,,,0.018455964236353293,0.019554101428945394,,,0,0,0,0,0,0,0,0,0.015332777874778492,1,0.06807255282915392,1,0.06831913235471632,1,0.0498,,1,0.0498,0.7,0.1717,0.1438,Defense
2025-04-08,1388.949951,1389.0,1343.0,1379.050049,982627,0.0,0,0.030449076072625925,-0.008412692,-0.056188601,0.038904541,COCHINSHIP.NS,-0.010653543829769019,-0.07137806572335936,0.029994703409839847,57.60146812585498,17.56466571294277,24.897093805185126,-7.332428092242356,1527.788897072602,1384.3424987,1240.8961003273982,0.4815525180135475,0.20724119718539105,1396.1600342,1411.6850097000001,1384.3424987,,1394.507925912661,1376.9432601997182,1361.8591741249063,-0.0038230782519284023,,-0.011084825425100697,80.37854871428574,-0.010653543829769019,-0.07137806572335936,0.03233901544045836,0.2776831345826235,2200744.0,1252395.1,0.7845982469909056,0.03890454043133444,0.026903734587083627,0.036108570959869545,-72.23168654173764,1,1,0,0,0,0,0,0,-0.013886388687550766,0,0.015916718190116974,1,0.04608239348969412,1,0.5932,,1,0.5932,0.7,-0.0671,0.0498,Defense
2025-04-24,1485.400024,1529.0,1472.0,1477.599976,1393914,0.0,0,-0.005451958852491168,-0.007589528,-0.006455067,0.012383623,COCHINSHIP.NS,0.021358972866931447,0.10408721654317143,-0.005466875019745855,60.72251366979078,30.690052704440404,25.328893996553038,5.361158707887366,1522.1448689266026,1432.0650024000001,1341.9851358733977,0.7527477856916696,0.12580415885541155,1477.8399901999999,1441.8449951,1432.0650024000001,1358.63034906,1447.6755489941297,1416.9854962896893,1392.8532744690335,0.03179672258150834,0.08756585411352824,0.020670672393867662,72.77499821428572,0.021358972866931447,0.10408721654317143,0.027359621762558683,0.924966468287926,9401164.0,1372690.05,1.0154615748835654,0.012383622434527869,0.01703836445514843,0.023752627262922335,-7.503353171207402,1,1,1,0,0,1,0,0,-0.04202759678442225,0,0.016580942337535598,1,0.1182999802647533,1,-0.1573,,1,0.1573,0.7,0.5932,-0.0671,Defense
2025-04-29,1515.0,1669.699951,1510.0,1652.400024,11869691,0.0,0,0.10005994967141918,0.167361374,0.118299981,0.057149416,COCHINSHIP.NS,0.109812611568606,0.1794432719486081,0.09536467802056026,73.71521912595801,42.255826159596836,29.30251459213784,12.953311567458996,1576.0932699495263,1440.8475036,1305.6017372504737,1.282104039594364,0.18773085425294597,1506.6599854,1484.8499878,1440.8475036,1367.3859960400002,1482.714880886569,1440.4590547269722,1409.6890869263964,0.14682505946772983,0.20843714122084833,0.1144421933716413,83.53571421428572,0.109812611568606,0.1794432719486081,0.13813414010760017,1.0,24559754.0,2021908.85,5.870537141177259,0.057149416033910355,0.0396034838573688,0.035447065337015984,-0.0,1,1,1,0,1,1,1,0,-0.03691600043210841,0,-0.07298473326577493,0,-0.06517796625255923,0,-0.4134,,1,0.4134,0.4,-0.1573,0.5932,Defense
2025-05-08,1464.699951,1499.5,1436.0,1443.400024,1375538,0.0,0,-0.009742008941964975,-0.026505651,-0.065579032,0.020180604,COCHINSHIP.NS,-0.09299987292195744,-0.02847137941381006,-0.009789772774690852,49.71905947374333,26.86923315639865,35.358286010773256,-8.489052854374606,1619.4013905298907,1468.91749875,1318.4336069701094,0.4152152617526537,0.20489086951166072,1492.0399902,1509.9199951,1468.91749875,1396.216997,1490.2967242242041,1463.4274910678055,1431.8522780059557,-0.017371618740817385,0.033793477017813434,-0.03146802879045241,86.01428214285716,-0.09299987292195744,-0.02847137941381006,0.037857288513392096,0.11777130085896499,11873349.0,2544672.65,0.5405559728871216,0.02018060421091521,0.047543801106000295,0.03647528568596223,-88.2228699141035,1,1,0,0,0,0,0,0,0.02854368249615602,1,0.05362340564849544,1,0.0925592169728271,1,-0.2492,,1,0.2492,0.7,-0.4134,-0.1573,Defense
2025-05-14,1640.0,1798.0,1640.0,1699.400024,21390019,0.0,0,0.07761574128091309,0.117438171,0.144685472,0.031291698,COCHINSHIP.NS,0.16588916848335633,0.028443475742772062,0.07475095372903395,63.39141071500409,42.82304039953169,33.52127804302769,9.301762356504,1655.1938233959224,1509.0949950999998,1362.9961668040771,1.151288689716724,0.19362442890646717,1545.0400146,1533.3400024,1509.0949950999998,1417.3479979999997,1536.5829048678909,1493.7598644683592,1454.4140818169344,0.12610540059964204,0.19899984082808175,0.10596051707740917,97.45712714285716,0.16588916848335633,0.028443475742772062,0.21299073804425417,1.0,41292705.0,3798599.85,5.631027179659369,0.03129169775435244,0.03874016427707459,0.03878553092002161,-0.0,1,1,1,0,0,1,0,0,0.06631749465010017,1,0.19783449879485238,1,0.1664116294022131,1,-0.097,0.3095,2,0.2189,0.85,-0.2492,-0.4134,Defense
2025-05-15,1726.0,1832.0,1720.400024,1812.099976,20187233,0.0,0,0.06631749465010017,0.149080517,0.19154387,0.023786856,COCHINSHIP.NS,0.2554385103709822,0.1386828884451492,0.06421111878173746,68.53186096595465,61.503534430948775,39.117730759516355,22.38580367143242,1723.2883962599844,1527.5699951000001,1331.8515939400158,1.2268861262243276,0.256248030254315,1618.780005,1555.4099976,1527.5699951000001,1427.4969970400002,1578.9706406577677,1517.467106226819,1469.4297760430684,0.18626313806417327,0.2694247201622819,0.14764640287745645,102.85712542857144,0.2554385103709822,0.1386828884451492,0.2561347609505298,1.0,61479938.0,4712226.75,4.284011375301496,0.023786855910394568,0.040496042120479386,0.040568077238159306,-0.0,1,1,1,0,0,1,1,0,0.12333756578560884,1,0.09386897922457682,1,0.0030351526255967265,1,-0.291,0.1513,9,0.2917,0.8333,-0.097,-0.2492,Defense
2025-05-16,1850.0,2068.0,1835.5,2035.599976,33598999,0.0,0,0.12333756578560884,0.197834498,0.290805311,0.03872276,COCHINSHIP.NS,0.3711437484221003,0.3288940533256244,0.11630422345073226,79.14278147514985,93.1841272392328,49.93101227962264,43.25311495961015,1853.0115735397467,1557.01499635,1261.0184191602534,1.3084299220514402,0.3802103099631416,1728.980005,1605.7899903,1557.01499635,1442.3089965600002,1649.222000514575,1556.0378732753422,1493.132141516155,0.3073733912466565,0.4113480404372689,0.23427893598610194,115.56427000000001,0.3711437484221003,0.3288940533256244,0.4070643844239681,1.0,95078937.0,6342660.4,5.297303793846506,0.03872276009336229,0.04892917621063951,0.04746214470209304,-0.0,1,1,1,0,1,1,1,0,-0.026233064270776874,0,-0.10709373284056278,0,-0.09667907708798285,0,-0.2072,0.133,4,0.2072,0.85,-0.291,-0.097,Defense
2025-05-20,1999.0,2042.0,1810.0,1817.599976,13599661,0.0,0,-0.08303903696343096,-0.107093733,0.003035153,0.084001943,COCHINSHIP.NS,0.15256815218769804,0.2258717448355807,-0.08669037792999296,57.90430576904364,113.62422539515478,72.71258444958,40.911640945574774,1958.8845583968778,1600.1549927,1241.4254270031224,0.8030764733282931,0.4483685234660677,1869.3799806,1683.0299928,1600.1549927,1468.57899412,1718.4730355330025,1604.8488101378477,1526.2155665357755,0.13588995084350985,0.23765897733621055,0.05768315150563419,129.15713064285714,0.15256815218769804,0.2258717448355807,0.22216247706156622,0.6318810914054245,61703386.0,7737012.6,1.7577405780623907,0.08400194339298572,0.05914300243560338,0.05320377126392961,-36.811890859457556,1,1,1,0,0,1,0,0,0.011663772711229425,1,0.04742521684540346,1,0.05358716179912637,1,-0.0087,0.3006,2,0.2125,0.85,-0.2072,-0.291,Defense
2025-05-21,1817.599976,1851.0,1757.900024,1838.800049,9293058,0.0,0,0.011663772711229425,-0.072343813,-0.096679077,0.080055206,COCHINSHIP.NS,0.08202896494721945,0.2615258502172204,0.011596275257279623,62.30601209145251,114.7382308887502,81.11771462257755,33.62051626617264,1987.4906636729518,1617.64999395,1247.8093242270481,0.7989801732941699,0.4572567256281067,1897.2599856000002,1721.1500001,1617.64999395,1480.11799558,1736.9849943712284,1622.2467634824782,1539.202521197261,0.13671069506821598,0.24233341834307365,0.05861596672320579,125.66427178571429,0.08202896494721945,0.2615258502172204,0.2350057219154158,0.6676799342259994,70996444.0,8142959.15,1.1412384403279243,0.08005520591149992,0.05771942428542813,0.0531490664303957,-33.23200657740007,1,1,1,0,0,1,0,0,0.03534913980198606,1,0.04144004185851524,1,0.024907508037596227,1,-0.3898,,1,0.3898,1.0,-0.0087,-0.2072,Defense
2025-05-22,1840.900024,1931.0,1820.699951,1903.800049,10045412,0.0,0,0.03534913980198606,0.047425217,-0.039551965,0.076542965,COCHINSHIP.NS,0.050604312242427785,0.31896911275096373,0.03473870297531578,68.4049106343924,119.47040594518694,88.78825353334105,30.68215241184589,2023.9312962211357,1638.55499885,1253.1787014788642,0.8441377323402902,0.47038555024592693,1915.6000002,1767.1900025999998,1638.55499885,1492.8759960799998,1762.6489786848824,1643.1785727396955,1554.3152302336605,0.16187741658727295,0.2752566549391955,0.08007894482793199,128.328561,0.050604312242427785,0.31896911275096373,0.2814162427067348,0.7774401592656663,81041856.0,8591397.6,1.1692407298202565,0.07654296522933741,0.05645287983759977,0.05328785306504344,-22.255984073433368,1,1,1,0,0,1,0,0,0.005882945010891705,1,-0.01008513105674369,0,0.011450744006152647,1,0.0914,,1,0.0914,1.0,-0.3898,-0.0087,Defense
2025-05-26,1915.0,1924.900024,1874.5,1884.599976,2623641,0.0,0,-0.015874686161879925,-0.010085131,0.024907508,0.045122536,COCHINSHIP.NS,-0.04923820876433882,0.23921614629037924,-0.016002038576888446,70.56175457997348,121.42433059012296,100.74235309152753,20.68197749859543,2074.738308156854,1683.87999885,1293.0216895431456,0.7567682103342713,0.46423534880607836,1871.96001,1846.6099977,1683.87999885,1516.3869970599999,1801.2434876198317,1679.8191570297088,1582.2474970650128,0.1192008796868429,0.24282256419627601,0.04627719070358216,124.68571257142857,-0.04923820876433882,0.23921614629037924,0.33140231437654544,0.7450185541386197,83921298.0,8864068.7,0.29598608593816517,0.045122535528976236,0.05857062190901046,0.051980931673253405,-25.498144586138032,1,1,1,0,1,1,0,0,0.021755279911984893,1,0.03602887873537797,1,0.05019631550711634,1,0.0988,0.357,2,0.2524,0.85,0.0914,-0.3898,Defense
2025-05-28,1939.0,1974.699951,1937.0,1952.5,3437727,0.0,0,0.013969684428371654,0.036028879,0.019582245,0.019094565,COCHINSHIP.NS,0.06183377635966125,0.14893490198044157,0.013873007708626622,75.30569459455545,123.72793601445483,108.78829930061433,14.9396367138405,2129.4315251782787,1720.0599976500002,1310.688470121722,0.7838985942102963,0.47599680021345125,1916.3000002,1906.7799929,1720.0599976500002,1542.46499756,1840.7022411679309,1716.974305153476,1611.0260734586818,0.13513482242919816,0.2658309933052794,0.06073647129431059,121.99999992857144,0.06183377635966125,0.14893490198044157,0.18161460399494644,0.8491833466424683,91498343.0,8421022.05,0.4082315637684383,0.01909456506990467,0.054964263995634095,0.046677838476750534,-15.08166533575317,1,1,1,0,1,1,0,0,0.013674750832266325,1,-0.0027656973111396255,0,-0.015108834827144646,0,-0.1071,,1,0.1071,1.0,0.0988,0.0914,Defense
2025-06-03,1926.800049,2050.0,1926.800049,2034.699951,10032378,0.0,0,0.058086297971919,0.044989973,0.028041634,0.029662849,COCHINSHIP.NS,0.056657652866526576,0.11944320965373967,0.05646189719090303,67.75013079223513,121.08240861767217,116.2110333254271,4.871375292245077,2208.1990561365806,1806.7299928,1405.2609294634192,0.7839197076673332,0.44441512006384476,1967.2999756000002,1930.4299928,1806.7299928,1596.8389966,1905.889722534751,1784.8073139170788,1666.5397052816847,0.12617821097146953,0.27420482298609716,0.06758535236442587,114.62857485714287,0.056657652866526576,0.11944320965373967,0.37229380066257245,0.9959730425055933,99560679.0,8754367.4,1.1459854883403682,0.02966284861719269,0.0235097753357331,0.04413485795858902,-0.4026957494406775,1,1,1,0,0,1,0,0,0.025556593725007737,1,0.15535464963502132,1,0.17584904782847754,1,0.3314,0.3834,4,0.4511,0.7,-0.1071,0.0988,Defense
2025-06-04,2055.0,2175.0,2052.199951,2086.699951,13208301,0.0,0,0.025556593725007737,0.08512738,0.071696357,0.030355678,COCHINSHIP.NS,0.06873236927016646,0.13481612757994887,0.025235483477603207,65.5351888607594,126.49628373610403,118.26808343082322,8.228200305280808,2222.6999318700055,1838.18499155,1453.6700512299947,0.8231538405805221,0.4183637034222258,1994.1399658000003,1955.2199829999997,1838.18499155,1609.4389965999999,1933.706712032157,1807.210428296053,1683.6605224190553,0.13519583752038278,0.2965387041125709,0.07911915391091573,115.17858007142857,0.06873236927016646,0.13481612757994887,0.43159988018550854,1.0,112768980.0,9254744.55,1.4271923907397313,0.03035567746042391,0.023921431785775715,0.04344014557134934,-0.0,1,1,1,0,0,1,0,0,0.12656352336301935,1,0.14654720668079402,1,0.1028418570178995,1,-0.0355,0.4158,5,0.3174,0.88,0.3314,-0.1071,Defense
2025-06-05,2108.0,2380.0,2041.300049,2350.800049,23864711,0.0,0,0.12656352336301935,0.155354649,0.222464924,0.058875421,COCHINSHIP.NS,0.18775268148740976,0.23479356471011426,0.11917186932517732,67.0489001058798,150.33081092392172,124.68062898745247,25.650181936469252,2285.666799212274,1883.5549928,1481.443186387726,1.080988979618453,0.42697113484806126,2068.4599854,1999.9199830000002,1883.5549928,1627.4449975799998,1997.874978759575,1847.5441678356533,1710.803726071145,0.24806552396190806,0.4444728101383606,0.17665022786338036,121.09286057142857,0.18775268148740976,0.23479356471011426,0.6286545724762991,1.0,136633691.0,10379203.2,2.2992816057402172,0.058875421305732006,0.04310049442719524,0.049029581356351055,-0.0,1,1,1,0,0,1,1,0,0.017738620950658257,1,-0.021056661123117104,0,-0.039390886536432856,0,-0.171,0.3356,3,0.2577,0.8,-0.0355,0.3314,Defense
2025-06-06,2421.0,2545.0,2363.600098,2392.5,18534152,0.0,0,0.017738620950658257,0.146547207,0.175849048,0.052960969,COCHINSHIP.NS,0.22875046453187364,0.24934725848563977,0.017583127744646095,72.47726919726166,170.61233642458478,133.86697054136053,36.74536588322425,2346.1314742145805,1928.9499939999998,1511.7685137854191,1.0555735668821749,0.43254773997482976,2157.5399902,2047.6699830000002,1928.9499939999998,1646.5299975799999,2058.586569355859,1887.9742329312742,1738.4984662809225,0.24031209074463966,0.4530558225579828,0.16220519244358234,117.82142850000001,0.22875046453187364,0.24934725848563977,0.6115452234117509,1.0,155167843.0,11142676.2,1.6633483435514353,0.05296096942362324,0.04276655378023042,0.04905722873922562,-0.0,1,1,1,0,1,1,0,0,-0.038119101776384556,0,-0.056133771786833875,0,-0.08263320835945664,0,-0.2787,0.0267,2,0.2787,0.85,-0.171,-0.0355,Defense
2025-06-09,2406.600098,2418.600098,2290.800049,2301.300049,6984192,0.0,0,-0.038119101776384556,-0.021056661,0.102841857,0.060428533,COCHINSHIP.NS,0.19672389443577742,0.2211079689624278,-0.038864642401436215,78.81568665694805,177.29195541147692,142.5519675656665,34.73998784581042,2370.1509213768104,1967.9749940000002,1565.7990666231901,0.914402046853115,0.40872056667688544,2233.2,2089.3399903,1967.9749940000002,1662.85499758,2095.9271301173526,1918.6351747058757,1761.3307594273276,0.16937463942186648,0.38394511388494323,0.09798666944644596,110.37857485714287,0.19672389443577742,0.2211079689624278,0.5132167115020918,0.8352899420791171,148183651.0,11415780.8,0.6118015160207,0.060428533146312254,0.045519728707305515,0.05106541231336011,-16.471005792088295,1,1,1,0,1,1,0,0,-0.01872858692143531,0,-0.04627818960255892,0,-0.07526178564818697,0,0.1868,,1,0.1868,1.0,-0.2787,-0.171,Defense
2025-06-11,2268.0,2282.899902,2164.0,2194.800049,4955277,0.0,0,-0.02807541554144699,-0.04627819,-0.082633208,0.06749049,COCHINSHIP.NS,0.051804332457187074,0.12409733623559527,-0.028477065537406882,66.92648034564809,169.8268896047905,153.5299080560497,16.296981548740803,2385.0926776473593,2026.8049928,1668.5173079526407,0.7344415721008811,0.35354924239888547,2299.5200195999996,2146.8299927,2026.8049928,1693.72899904,2132.262638666274,1962.4357490614836,1798.185369477263,0.08288664020307013,0.2958389743837446,0.029329131036523126,110.69999464285716,0.051804332457187074,0.12409733623559527,0.29151466282431926,0.6107502625359198,137921580.0,10697256.15,0.46322878787940397,0.06749048985856826,0.049345113306209165,0.050853461230932186,-38.92497374640803,1,1,1,0,0,1,0,0,-0.030389989753458413,0,-0.015126640358481214,0,-0.003098254441491477,0,0.2143,,1,0.2143,1.0,0.1868,-0.2787,Defense
2025-06-12,2200.0,2250.0,2112.100098,2128.100098,5643346,0.0,0,-0.030389989753458413,-0.057612194,-0.075261786,0.021943732,COCHINSHIP.NS,-0.09473368485538947,0.07523249327323778,-0.030861339621224265,61.64354346327661,156.90100142813776,154.20412673246588,2.6968746956718803,2388.689095625902,2042.6049988999998,1696.5209021740973,0.6235178095567218,0.33886541637984674,2254.9800294,2161.7200074,2042.6049988999998,1707.7920019800001,2131.622247530307,1974.7212461021693,1811.5176445675534,0.041855913965765046,0.2461119946297312,-0.00165233288139488,116.62141621428574,-0.09473368485538947,0.07523249327323778,0.17438338181402857,0.4794253012281801,132278234.0,9970061.8,0.5660291895081332,0.02194373167157348,0.05119221814438755,0.05021692024280115,-52.05746987718199,1,1,1,0,0,1,0,0,0.015741740734603438,1,0.028147126188422522,1,0.03012069453887145,1,-0.2833,,1,0.2833,1.0,0.2143,0.1868,Defense
2025-06-16,2172.300049,2218.0,2106.0,2188.0,5637883,0.0,0,0.012213129535119105,0.028147126,-0.003098254,0.022218265,COCHINSHIP.NS,-0.049233062437569974,0.13780551222048887,0.012139150999150946,64.51970464842879,140.83292955565844,150.48209321685172,-9.649163661193285,2413.1276777210114,2059.19500745,1705.262337178989,0.6819625643083076,0.343758283203399,2186.1400391999996,2209.6700195999997,2059.19500745,1738.74800298,2144.1981936984243,2003.365264142766,1840.2568870074367,0.06255113871391194,0.25837671488337444,0.02042805857700314,128.3214197857143,-0.049233062437569974,0.13780551222048887,0.10382406118826504,0.564430244941427,147844766.0,8079643.95,0.697788545496488,0.022218264510849337,0.049773091450692336,0.041956467222085035,-43.556975505857295,1,1,1,0,0,0,0,0,0.0019195388482633469,1,-0.020338208409506398,0,-0.04675504981718459,0,-0.1207,0.1394,3,0.1207,1.0,0.735,-0.2833,Defense
2025-06-17,2193.899902,2243.699951,2165.800049,2192.199951,4868682,0.0,0,0.0019195388482633469,0.014156112,0.030120695,0.022073395,COCHINSHIP.NS,-0.029226818453686132,0.07740699060939815,0.0019176988877758496,63.605406080888045,134.21733980541921,147.2291425296282,-13.01180272420899,2417.376728332358,2077.9250062,1738.473284067642,0.6683228237614334,0.3267218221249761,2172.9400392,2225.4200196,2077.9250062,1754.36100102,2151.5830812831346,2017.3657414777153,1854.4304853839874,0.054994739684556704,0.2495717527495407,0.018877667365111872,130.37855742857144,-0.029226818453686132,0.07740699060939815,0.20609593967116124,0.5733758274760384,152713448.0,7643095.0,0.6370039885674587,0.02207339454156046,0.047363491509385694,0.03642849755411759,-42.66241725239615,1,1,1,0,0,0,0,0,-0.022215104501660532,0,-0.04858133490579575,0,-0.005930115997890506,0,-0.6798,,1,0.6798,1.0,-0.1207,0.735,Defense
2025-06-23,2180.0,2249.0,2166.399902,2231.100098,5685325,0.0,0,0.02381614728661474,0.069712878,0.040867785,0.030453725,COCHINSHIP.NS,0.019698399451553827,-0.030504475516134666,0.023536966832007344,60.46685979841838,103.32096612024543,124.30675993210892,-20.985793811863488,2413.311140064121,2132.7900025000004,1852.2688649358797,0.6752276073626148,0.26305556312182743,2166.3399901999996,2176.2400147,2132.7900025000004,1815.76599858,2159.4011489778068,2056.0801828575613,1900.9035950016314,0.04609459692926299,0.22873767861321737,0.03320316331966988,136.7642822142857,0.019698399451553827,-0.030504475516134666,0.1838587108206564,0.47392478415151706,155696322.0,7208730.3,0.7886721743494829,0.030453725261560635,0.02621087706373836,0.038165319922933434,-52.60752158484829,1,1,1,0,0,0,0,0,-0.029402579498250647,0,-0.04352117508624653,0,-0.06270455867283098,0,-0.2806,0.2218,4,0.2806,0.925,-0.6798,-0.1207,Defense
