symbol,date,open,high,low,close,volume
NIFTYFMCG,2025-07-25,55046.0,55046.0,54463.3,54579.95,23435826
NIFTYFMCG,2025-07-28,54593.75,55050.25,54510.65,54732.95,28708191
NIFTYFMCG,2025-07-29,54733.0,54943.6,54473.3,54891.15,44297429
NIFTYFMCG,2025-07-30,54906.7,55105.25,54730.6,55020.4,48151492
NIFTYFMCG,2025-07-31,54695.8,56120.4,54694.9,55812.15,49874131
NIFTYFMCG,2025-08-01,55982.0,57032.9,55974.8,56197.05,44302091
NIFTYFMCG,2025-08-04,56336.65,56431.3,55979.1,56139.65,36219305
NIFTYFMCG,2025-08-05,56202.45,56231.4,55584.85,55733.7,23672592
NIFTYFMCG,2025-08-06,55728.55,55778.6,55097.35,55230.8,22883357
NIFTYFMCG,2025-08-07,55156.35,55430.25,54950.9,55298.5,24199452
NIFTYFMCG,2025-08-08,55343.95,55517.9,54844.65,54900.95,22212150
NIFTYFMCG,2025-08-11,54855.3,55352.6,54630.9,55309.9,23484897
NIFTYFMCG,2025-08-12,55336.5,55596.65,54973.4,55034.45,25545256
NIFTYFMCG,2025-08-13,55135.0,55229.55,54771.5,55010.15,26090474
NIFTYFMCG,2025-08-14,55089.05,55139.55,54573.75,54656.3,24404873
NIFTYFMCG,2025-08-18,55379.8,55775.4,55223.9,55304.25,61405707
